"","chr22"
"107308",915848
"107309",915854
"107310",915908
"107311",915910
"107312",915945
"107313",915964
"107314",915973
"107315",915980
"107316",915987
"107317",915988
"107318",916001
"107319",916010
"107320",916016
"107321",916026
"107322",916029
"107323",916038
"107324",916041
"107325",916043
"107326",916069
"107327",916093
"107328",916121
"107329",916169
"107330",916185
"107331",916206
"107332",916208
"107333",916212
"107334",916233
"107335",916275
"107336",916296
"107337",916306
"107338",916310
"107339",916331
"107340",916338
"107341",916358
"107342",916359
"107343",916369
"107344",916389
"107345",916402
"107346",916410
"107347",916418
"107348",916419
"107349",916420
"107350",916422
"107351",916462
"107352",916463
"107353",916468
"107354",916470
"107355",916515
"107356",916525
"107357",916531
"107358",916542
"107359",916549
"107360",916556
"107361",916580
"107362",916581
"107363",916583
"107364",916597
"107365",916601
"107366",916611
"107367",916613
"107368",916620
"107369",916643
"107370",916646
"107371",916647
"107372",916649
"107373",916663
"107374",916670
"107375",916676
"107376",916689
"107377",916697
"107378",916708
"107379",916714
"107380",916732
"107381",916738
"107382",916741
"107383",916757
"107384",916758
"107385",916771
"107386",916781
"107387",916785
"107388",916794
"107389",916795
"107390",916805
"107391",916816
"107392",916821
"107393",916823
"107394",916829
"107395",916835
"107396",916865
"107397",916877
"107398",916891
"107399",916898
"107400",916908
"107401",916913
"107402",916914
"107403",916927
"107404",916931
"107405",916938
"107406",916949
"107407",916950
"107408",916953
"107409",916967
"107410",916970
"107411",916973
"107412",916979
"107413",916992
"107414",916997
"107415",917006
"107416",917008
"107417",917011
"107418",917027
"107419",917031
"107420",917047
"107421",917050
"107422",917059
"107423",917060
"107424",917063
"107425",917070
"107426",917074
"107427",917079
"107428",917087
"107429",917095
"107430",917107
"107431",917110
"107432",917112
"107433",917122
"107434",917151
"107435",917182
"107436",917190
"107437",917193
"107438",917201
"107439",917211
"107440",917226
"107441",917235
"107442",917236
"107443",917237
"107444",917269
"107445",917279
"107446",917281
"107447",917289
"107448",917303
"107449",917320
"107450",917328
"107451",917368
"107452",917374
"107453",917382
"107454",917415
"107455",917427
"107456",917450
"107457",917462
"107458",917463
"107459",917469
"107460",917489
"107461",917518
"107462",917521
"107463",917535
"107464",917541
"107465",917543
"107466",917544
"107467",917556
"107468",917569
"107469",917570
"107470",917574
"107471",917589
"107472",917599
"107473",917616
"107474",917619
"107475",917629
"107476",917637
"107477",917640
"107478",917660
"107479",917663
"107480",917668
"107481",917686
"107482",917711
"107483",917716
"107484",917721
"107485",917726
"107486",917729
"107487",917730
"107488",917738
"107489",917757
"107490",917770
"107491",917772
"107492",917780
"107493",917784
"107494",917788
"107495",917790
"107496",917792
"107497",917805
"107498",917809
"107499",917830
"107500",917857
"107501",917864
"107502",917915
"107503",917928
"107504",917956
"107505",917960
"107506",917963
"107507",917976
"107508",917978
"107509",917987
"107510",917996
"107511",918003
"107512",918007
"107513",918014
"107514",918020
"107515",918023
"107516",918032
"107517",918033
"107518",918037
"107519",918040
"107520",918043
"107521",918054
"107522",918057
"107523",918063
"107524",918073
"107525",918083
"107526",918095
"107527",918117
"107528",918144
"107529",918146
"107530",918162
"107531",918173
"107532",918174
"107533",918186
"107534",918213
"107535",918214
"107536",918221
"107537",918230
"107538",918235
"107539",918255
"107540",918324
"107541",918332
"107542",918334
"107543",918348
"107544",918380
"107545",918384
"107546",918395
"107547",918416
"107548",918434
"107549",918449
"107550",918472
"107551",918476
"107552",918489
"107553",918497
"107554",918498
"107555",918500
"107556",918512
"107557",918518
"107558",918521
"107559",918529
"107560",918543
"107561",918548
"107562",918557
"107563",918569
"107564",918575
"107565",918580
"107566",918583
"107567",918593
"107568",918600
"107569",918607
"107570",918611
"107571",918619
"107572",918637
"107573",918642
"107574",918643
"107575",918650
"107576",918651
"107577",918656
"107578",918681
"107579",918686
"107580",918699
"107581",918711
"107582",918712
"107583",918716
"107584",918717
"107585",918721
"107586",918728
"107587",918742
"107588",918765
"107589",918769
"107590",918778
"107591",918791
"107592",918805
"107593",918856
"107594",918866
"107595",918868
"107596",918900
"107597",918903
"107598",918907
"107599",918908
"107600",918927
"107601",918929
"107602",918942
"107603",918960
"107604",918972
"107605",918997
"107606",918998
"107607",919052
"107608",919078
"107609",919080
"107610",919082
"107611",919083
"107612",919087
"107613",919092
"107614",919108
"107615",919113
"107616",919134
"107617",919137
"107618",919139
"107619",919141
"107620",919144
"107621",919160
"107622",919172
"107623",919175
"107624",919182
"107625",919187
"107626",919198
"107627",919210
"107628",919215
"107629",919221
"107630",919226
"107631",919244
"107632",919245
"107633",919264
"107634",919266
"107635",919273
"107636",919274
"107637",919296
"107638",919315
"107639",919316
"107640",919349
"107641",919352
"107642",919354
"107643",919369
"107644",919370
"107645",919385
"107646",919407
"107647",919408
"107648",919431
"107649",919475
"107650",919498
"107651",919522
"107652",919532
"107653",919573
"107654",919577
"107655",919603
"107656",919625
"107657",919663
"107658",919674
"107659",919696
"107660",919711
"107661",919760
"107662",919761
"107663",919806
"107664",919815
"107665",919816
"107666",919821
"107667",919825
"107668",919836
"107669",919838
"107670",919863
"107671",919897
"107672",919900
"107673",919923
"107674",919941
"107675",919943
"107676",919963
"107677",919983
"107678",919994
"107679",919996
"107680",919998
"107681",920027
"107682",920039
"107683",920074
"107684",920103
"107685",920112
"107686",920128
"107687",920130
"107688",920147
"107689",920150
"107690",920169
"107691",920174
"107692",920175
"107693",920179
"107694",920181
"107695",920187
"107696",920206
"107697",920208
"107698",920210
"107699",920221
"107700",920223
"107701",920233
"107702",920249
"107703",920255
"107704",920256
"107705",920261
"107706",920265
"107707",920267
"107708",920269
"107709",920272
"107710",920274
"107711",920276
"107712",920288
"107713",920302
"107714",920303
"107715",920307
"107716",920346
"107717",920356
"107718",920376
"107719",920394
"107720",920410
"107721",920412
"107722",920421
"107723",920426
"107724",920430
"107725",920433
"107726",920440
"107727",920460
"107728",920461
"107729",920462
"107730",920474
"107731",920477
"107732",920482
"107733",920483
"107734",920489
"107735",920497
"107736",920501
"107737",920504
"107738",920509
"107739",920519
"107740",920522
"107741",920523
"107742",920528
"107743",920542
"107744",920555
"107745",920559
"107746",920566
"107747",920570
"107748",920578
"107749",920590
"107750",920595
"107751",920610
"107752",920612
"107753",920616
"107754",920623
"107755",920651
"107756",920659
"107757",920665
"107758",920674
"107759",920675
"107760",920680
"107761",920712
"107762",920715
"107763",920743
"107764",920745
"107765",920746
"107766",920763
"107767",920765
"107768",920770
"107769",920773
"107770",920779
"107771",920795
"107772",920798
"107773",920817
"107774",920827
"107775",920839
"107776",920854
"107777",920879
"107778",920889
"107779",920899
"107780",920915
"107781",920923
"107782",920933
"107783",920938
"107784",920943
"107785",920956
"107786",920978
"107787",921001
"107788",921003
"107789",921020
"107790",921029
"107791",921034
"107792",921042
"107793",921062
"107794",921063
"107795",921085
"107796",921097
"107797",921116
"107798",921119
"107799",921126
"107800",921144
"107801",921150
"107802",921179
"107803",921184
"107804",921194
"107805",921211
"107806",921217
"107807",921231
"107808",921266
"107809",921281
"107810",921285
"107811",921288
"107812",921290
"107813",921293
"107814",921295
"107815",921297
"107816",921299
"107817",921318
"107818",921326
"107819",921350
"107820",921355
"107821",921362
"107822",921366
"107823",921389
"107824",921399
"107825",921405
"107826",921420
"107827",921422
"107828",921438
"107829",921462
"107830",921471
"107831",921484
"107832",921506
"107833",921525
"107834",921540
"107835",921591
"107836",921606
"107837",921617
"107838",921620
"107839",921629
"107840",921644
"107841",921656
"107842",921657
"107843",921667
"107844",921696
"107845",921724
"107846",921732
"107847",921737
"107848",921758
"107849",921769
"107850",921775
"107851",921808
"107852",921811
"107853",921850
"107854",921857
"107855",921869
"107856",921870
"107857",921876
"107858",921879
"107859",921902
"107860",921932
"107861",921955
"107862",921957
"107863",921958
"107864",921965
"107865",921979
"107866",921991
"107867",921997
"107868",922005
"107869",922032
"107870",922033
"107871",922036
"107872",922043
"107873",922057
"107874",922070
"107875",922079
"107876",922093
"107877",922098
"107878",922127
"107879",922136
"107880",922147
"107881",922165
"107882",922167
"107883",922178
"107884",922180
"107885",922260
"107886",922272
"107887",922287
"107888",922300
"107889",922307
"107890",922318
"107891",922324
"107892",922335
"107893",922343
"107894",922352
"107895",922354
"107896",922370
"107897",922376
"107898",922388
"107899",922395
"107900",922413
"107901",922420
"107902",922427
"107903",922446
"107904",922452
"107905",922465
"107906",922470
"107907",922478
"107908",922497
"107909",922510
"107910",922519
"107911",922520
"107912",922521
"107913",922527
"107914",922537
"107915",922538
"107916",922541
"107917",922551
"107918",922566
"107919",922567
"107920",922578
"107921",922586
"107922",922604
"107923",922614
"107924",922623
"107925",922651
"107926",922654
"107927",922657
"107928",922687
"107929",922698
"107930",922702
"107931",922705
"107932",922708
"107933",922715
"107934",922726
"107935",922735
"107936",922746
"107937",922747
"107938",922762
"107939",922780
"107940",922784
"107941",922785
"107942",922792
"107943",922793
"107944",922808
"107945",922812
"107946",922857
"107947",922868
"107948",922911
"107949",922916
"107950",922922
"107951",922939
"107952",922945
"107953",922946
"107954",922952
"107955",922974
"107956",922979
"107957",923010
"107958",923027
"107959",923060
"107960",923063
"107961",923066
"107962",923076
"107963",923080
"107964",923090
"107965",923098
"107966",923144
"107967",923154
"107968",923165
"107969",923169
"107970",923173
"107971",923177
"107972",923196
"107973",923210
"107974",923224
"107975",923229
"107976",923230
"107977",923256
"107978",923262
"107979",923266
"107980",923279
"107981",923282
"107982",923284
"107983",923286
"107984",923300
"107985",923304
"107986",923324
"107987",923339
"107988",923344
"107989",923346
"107990",923353
"107991",923358
"107992",923383
"107993",923389
"107994",923390
"107995",923403
"107996",923405
"107997",923419
"107998",923448
"107999",923451
"108000",923470
"108001",923502
"108002",923516
"108003",923517
"108004",923552
"108005",923553
"108006",923557
"108007",923560
"108008",923567
"108009",923588
"108010",923590
"108011",923600
"108012",923618
"108013",923623
"108014",923625
"108015",923649
"108016",923651
"108017",923671
"108018",923677
"108019",923692
"108020",923703
"108021",923724
"108022",923732
"108023",923740
"108024",923748
"108025",923750
"108026",923763
"108027",923781
"108028",923784
"108029",923811
"108030",923812
"108031",923814
"108032",923825
"108033",923828
"108034",923834
"108035",923838
"108036",923839
"108037",923841
"108038",923844
"108039",923847
"108040",923851
"108041",923852
"108042",923883
"108043",923885
"108044",923910
"108045",923916
"108046",923919
"108047",923923
"108048",923945
"108049",923947
"108050",923961
"108051",923970
"108052",924017
"108053",924018
"108054",924028
"108055",924030
"108056",924031
"108057",924033
"108058",924037
"108059",924050
"108060",924060
"108061",924068
"108062",924090
"108063",924091
"108064",924123
"108065",924137
"108066",924140
"108067",924145
"108068",924146
"108069",924147
"108070",924169
"108071",924171
"108072",924173
"108073",924183
"108074",924188
"108075",924201
"108076",924209
"108077",924214
"108078",924224
"108079",924229
"108080",924232
"108081",924239
"108082",924241
"108083",924242
"108084",924252
"108085",924257
"108086",924265
"108087",924294
"108088",924297
"108089",924302
"108090",924303
"108091",924316
"108092",924364
"108093",924365
"108094",924367
"108095",924369
"108096",924375
"108097",924385
"108098",924386
"108099",924391
"108100",924393
"108101",924401
"108102",924405
"108103",924406
"108104",924423
"108105",924440
"108106",924463
"108107",924499
"108108",924504
"108109",924512
"108110",924539
"108111",924541
"108112",924564
"108113",924584
"108114",924592
"108115",924593
"108116",924602
"108117",924621
"108118",924628
"108119",924636
"108120",924672
"108121",924687
